"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
9064,5,12,1984,18,"DM","M",34,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9084,5,12,1984,18,"DM","M",34,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9213,5,27,1984,18,"DM","M",38,50,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9394,7,31,1984,18,"DM","M",33,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9487,8,25,1984,18,"DM","M",33,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9549,9,29,1984,18,"DM","M",36,49,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9658,10,20,1984,18,"DM","M",35,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9730,12,30,1984,18,"DM","M",35,51,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9816,1,19,1985,18,"DM","M",36,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9820,1,19,1985,18,"DM","M",37,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9836,1,19,1985,18,"DM","M",35,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9958,2,16,1985,18,"DM","M",34,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10061,3,16,1985,18,"DM","M",35,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10138,4,20,1985,18,"DM","M",37,51,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10166,4,20,1985,18,"DM","M",36,49,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10202,4,20,1985,18,"DM","M",36,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10226,4,20,1985,18,"DM","M",36,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10391,5,23,1985,18,"DM","M",35,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10470,6,15,1985,18,"DM","M",33,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10560,7,23,1985,18,"DM","M",37,50,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10644,8,19,1985,18,"DM","M",38,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10739,9,21,1985,18,"DM","M",38,54,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10847,10,12,1985,18,"DM","M",34,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10866,10,12,1985,18,"DM","M",38,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10868,10,12,1985,18,"DM","M",37,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10984,11,16,1985,18,"DM","M",39,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11117,12,7,1985,18,"DM","M",37,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11370,4,12,1986,18,"DM","M",38,54,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11455,5,10,1986,18,"DM","M",39,52,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11573,6,4,1986,18,"DM","M",39,52,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11749,8,9,1986,18,"DM","M",34,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11753,8,9,1986,18,"DM","M",36,32,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11969,11,15,1986,18,"DM","M",37,49,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
12109,12,14,1986,18,"DM","M",36,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
12187,1,31,1987,18,"DM","M",35,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
12494,4,4,1987,18,"DM","M",37,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
12647,4,25,1987,18,"DM","M",36,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
12736,5,28,1987,18,"DM","M",36,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
12771,5,28,1987,18,"DM","M",36,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
12836,5,28,1987,18,"DM","M",36,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
12903,6,30,1987,18,"DM","M",38,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
12904,6,30,1987,18,"DM","M",35,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
12921,6,30,1987,18,"DM","M",36,49,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13204,8,25,1987,18,"DM","M",37,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13221,8,25,1987,18,"DM","M",36,34,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13237,8,25,1987,18,"DM","M",37,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13356,9,26,1987,18,"DM","M",37,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13487,10,24,1987,18,"DM","M",37,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13528,10,24,1987,18,"DM","M",37,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13553,10,24,1987,18,"DM","M",33,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13664,11,21,1987,18,"DM","M",35,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13732,11,21,1987,18,"DM","M",37,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13865,1,23,1988,18,"DM","M",37,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13882,1,23,1988,18,"DM","M",36,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
13891,1,23,1988,18,"DM","M",36,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3386,10,12,1980,18,"PF","M",15,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
6930,10,24,1982,18,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
17398,4,24,1990,18,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
17763,8,16,1990,18,"PF","M",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
17906,10,15,1990,18,"PF","M",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
18092,12,15,1990,18,"PF","M",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
18222,1,11,1991,18,"PF","M",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
18454,3,13,1991,18,"PF","M",14,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
18912,8,7,1991,18,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
19039,9,9,1991,18,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
19098,10,10,1991,18,"PF","M",21,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
19209,11,13,1991,18,"PF","M",14,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
19379,12,7,1991,18,"PF","M",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
19648,2,6,1992,18,"PF","M",14,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
19869,4,4,1992,18,"PF","M",16,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
19948,5,2,1992,18,"PF","M",15,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
20084,7,3,1992,18,"PF","M",16,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
20103,7,3,1992,18,"PF","M",15,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
20200,7,30,1992,18,"PF","M",15,10,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
20279,8,29,1992,18,"PF","M",14,11,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
20368,9,26,1992,18,"PF","M",19,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
20708,3,17,1993,18,"PF","M",15,10,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
21050,8,19,1993,18,"PF","M",15,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22241,4,29,1995,18,"PF","M",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22565,8,26,1995,18,"PF","M",16,10,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22695,9,23,1995,18,"PF","M",16,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22706,9,23,1995,18,"PF","M",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22832,10,28,1995,18,"PF","M",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22837,10,28,1995,18,"PF","M",16,10,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22858,10,28,1995,18,"PF","M",15,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22859,10,28,1995,18,"PF","M",15,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22860,10,28,1995,18,"PF","M",16,10,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22877,10,28,1995,18,"PF","M",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
22900,10,28,1995,18,"PF","M",14,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23004,12,2,1995,18,"PF","M",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23014,12,2,1995,18,"PF","M",15,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23034,12,2,1995,18,"PF","M",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23160,12,21,1995,18,"PF","M",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23352,2,24,1996,18,"PF","M",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23505,3,23,1996,18,"PF","M",16,10,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23525,3,23,1996,18,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23533,3,23,1996,18,"PF","M",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23560,3,23,1996,18,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23688,4,14,1996,18,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23690,4,14,1996,18,"PF","M",15,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23704,4,14,1996,18,"PF","M",17,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23731,4,14,1996,18,"PF","M",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23889,5,23,1996,18,"PF","M",13,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
23938,5,23,1996,18,"PF","M",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
24043,6,13,1996,18,"PF","M",16,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
24177,7,20,1996,18,"PF","M",15,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
24287,8,14,1996,18,"PF","M",15,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
24434,9,21,1996,18,"PF","M",16,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
24567,10,12,1996,18,"PF","M",15,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
24597,10,12,1996,18,"PF","M",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
24701,11,16,1996,18,"PF","M",16,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
24812,12,18,1996,18,"PF","M",16,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
24975,2,8,1997,18,"PF","M",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
25178,3,15,1997,18,"PF","M",15,7,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
25237,3,15,1997,18,"PF","M",15,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
25825,5,10,1997,18,"PF","M",15,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
25829,5,10,1997,18,"PF","M",15,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
26354,7,9,1997,18,"PF","M",15,10,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
26553,7,29,1997,18,"PF","M",15,10,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
26623,7,29,1997,18,"PF","M",17,8,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
26778,9,27,1997,18,"PF","M",16,9,"Perognathus","flavus","Rodent","Short-term Krat Exclosure"
5339,2,22,1982,18,"PE","M",18,22,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
9200,5,27,1984,18,"PE","M",19,18,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
10385,5,23,1985,18,"PE","M",18,14,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
12189,1,31,1987,18,"PE","M",19,27,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
12342,3,1,1987,18,"PE","M",18,26,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
13393,9,26,1987,18,"PE","M",20,25,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
13666,11,21,1987,18,"PE","M",21,21,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
14970,10,8,1988,18,"PE","M",21,18,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
15046,11,5,1988,18,"PE","M",20,18,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
15047,11,5,1988,18,"PE","M",21,22,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
15057,11,5,1988,18,"PE","M",21,16,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
16802,12,4,1989,18,"PE","M",21,18,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
16911,1,6,1990,18,"PE","M",22,20,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
17124,2,24,1990,18,"PE","M",21,22,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
17494,5,23,1990,18,"PE","M",21,22,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
17890,10,15,1990,18,"PE","M",18,21,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
18658,5,13,1991,18,"PE","M",20,15,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
32060,5,26,2001,18,"PE","M",20,23,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
35007,11,9,2002,18,"PE","M",20,22,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
1690,3,31,1979,18,"DS","M",50,78,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1770,4,29,1979,18,"DS","M",50,99,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1883,7,4,1979,18,"DS","M",46,60,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1888,7,4,1979,18,"DS","M",46,59,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1984,8,22,1979,18,"DS","M",52,94,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
2962,5,18,1980,18,"DS","M",45,84,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3048,6,22,1980,18,"DS","M",47,82,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3125,7,21,1980,18,"DS","M",47,90,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
3196,8,13,1980,18,"DS","M",46,99,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4659,7,8,1981,18,"DS","M",51,84,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
4700,7,30,1981,18,"DS","M",52,92,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5704,4,28,1982,18,"DS","M",52,94,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5856,5,21,1982,18,"DS","M",48,62,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
5859,5,21,1982,18,"DS","M",49,59,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
6341,8,15,1982,18,"DS","M",48,95,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
7696,4,16,1983,18,"DS","M",49,73,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
7848,5,14,1983,18,"DS","M",47,86,"Dipodomys","spectabilis","Rodent","Short-term Krat Exclosure"
1378,10,8,1978,18,"PP","M",21,16,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
17583,6,21,1990,18,"PP","M",24,11,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18830,7,12,1991,18,"PP","M",20,16,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18922,8,7,1991,18,"PP","M",22,24,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
18926,8,7,1991,18,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
19886,4,4,1992,18,"PP","M",21,20,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20029,5,30,1992,18,"PP","M",22,24,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20100,7,3,1992,18,"PP","M",22,19,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20192,7,30,1992,18,"PP","M",21,18,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20788,4,23,1993,18,"PP","M",21,21,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20796,4,23,1993,18,"PP","M",21,19,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
20924,6,18,1993,18,"PP","M",22,13,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
21634,6,14,1994,18,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
21676,7,8,1994,18,"PP","M",21,19,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
23588,3,23,1996,18,"PP","M",24,23,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
23692,4,14,1996,18,"PP","M",24,23,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
23718,4,14,1996,18,"PP","M",24,20,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
23903,5,23,1996,18,"PP","M",24,21,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
23932,5,23,1996,18,"PP","M",23,21,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
23946,5,23,1996,18,"PP","M",23,20,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
24068,6,13,1996,18,"PP","M",22,16,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
24198,7,20,1996,18,"PP","M",23,19,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
24414,9,21,1996,18,"PP","M",23,17,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
25417,4,12,1997,18,"PP","M",24,24,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
25460,4,12,1997,18,"PP","M",22,19,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
25492,4,12,1997,18,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
25530,4,12,1997,18,"PP","M",22,23,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
25754,5,10,1997,18,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
25758,5,10,1997,18,"PP","M",20,18,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
