"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
5613,3,30,1982,1,"DM","M",35,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
5669,3,30,1982,1,"DM","M",36,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
5827,4,29,1982,1,"DM","M",36,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
5917,5,22,1982,1,"DM","M",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
5960,5,22,1982,1,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
6029,6,28,1982,1,"DM","M",37,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
6045,6,28,1982,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
6055,6,28,1982,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
6469,8,16,1982,1,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
6512,8,16,1982,1,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
6568,9,18,1982,1,"DM","M",37,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
6734,10,23,1982,1,"DM","M",36,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
7130,11,22,1982,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
7240,1,13,1983,1,"DM","M",36,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
7256,1,13,1983,1,"DM","M",35,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
7286,1,13,1983,1,"DM","M",38,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
7293,1,13,1983,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
7295,1,13,1983,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
7310,1,13,1983,1,"DM","M",37,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
7450,2,27,1983,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
7622,3,15,1983,1,"DM","M",36,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
7631,3,15,1983,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
7633,3,15,1983,1,"DM","M",38,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
7766,4,17,1983,1,"DM","M",35,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
7787,4,17,1983,1,"DM","M",36,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
7922,5,15,1983,1,"DM","M",34,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
7930,5,15,1983,1,"DM","M",33,26,"Dipodomys","merriami","Rodent","Spectab exclosure"
7932,5,15,1983,1,"DM","M",37,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
8247,8,16,1983,1,"DM","M",34,26,"Dipodomys","merriami","Rodent","Spectab exclosure"
8266,8,16,1983,1,"DM","M",34,30,"Dipodomys","merriami","Rodent","Spectab exclosure"
8399,9,11,1983,1,"DM","M",36,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
8496,10,16,1983,1,"DM","M",34,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
8537,10,16,1983,1,"DM","M",34,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
8640,11,13,1983,1,"DM","M",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
8672,11,13,1983,1,"DM","M",34,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
8757,12,9,1983,1,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
8786,12,9,1983,1,"DM","M",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
8807,12,9,1983,1,"DM","M",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
8856,2,5,1984,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
8905,2,5,1984,1,"DM","M",35,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
8953,3,13,1984,1,"DM","M",36,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
8974,3,13,1984,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
9028,4,10,1984,1,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
9040,4,10,1984,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
9126,5,13,1984,1,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
9146,5,13,1984,1,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
9267,5,28,1984,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
9358,7,4,1984,1,"DM","M",35,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
9447,8,1,1984,1,"DM","M",34,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
9500,8,26,1984,1,"DM","M",34,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
9566,9,30,1984,1,"DM","M",34,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
9608,9,30,1984,1,"DM","M",34,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
9671,10,21,1984,1,"DM","M",36,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
9692,10,21,1984,1,"DM","M",35,33,"Dipodomys","merriami","Rodent","Spectab exclosure"
9698,10,21,1984,1,"DM","M",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
9787,12,31,1984,1,"DM","M",36,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
9869,1,20,1985,1,"DM","M",34,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
9872,1,20,1985,1,"DM","M",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
9900,1,20,1985,1,"DM","M",36,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
9917,1,20,1985,1,"DM","M",35,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
10131,3,17,1985,1,"DM","M",35,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
10134,3,17,1985,1,"DM","M",37,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
10274,4,21,1985,1,"DM","M",38,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
10285,4,21,1985,1,"DM","M",37,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
10288,4,21,1985,1,"DM","M",33,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
10292,4,21,1985,1,"DM","M",33,29,"Dipodomys","merriami","Rodent","Spectab exclosure"
10303,4,21,1985,1,"DM","M",37,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
10311,4,21,1985,1,"DM","M",35,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
10323,4,21,1985,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
10339,4,21,1985,1,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
10350,4,21,1985,1,"DM","M",38,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
10362,4,21,1985,1,"DM","M",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
10579,7,24,1985,1,"DM","M",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
10622,7,24,1985,1,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
10795,9,22,1985,1,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
10826,9,22,1985,1,"DM","M",37,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
10889,10,13,1985,1,"DM","M",38,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
10943,10,13,1985,1,"DM","M",38,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
11030,11,17,1985,1,"DM","M",35,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
11051,11,17,1985,1,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
11076,11,17,1985,1,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
11147,12,8,1985,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
11195,12,8,1985,1,"DM","M",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
11226,12,8,1985,1,"DM","M",38,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
11328,3,9,1986,1,"DM","M",38,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
11330,3,9,1986,1,"DM","M",36,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
11405,4,13,1986,1,"DM","M",36,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
11422,4,13,1986,1,"DM","M",38,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
11510,5,11,1986,1,"DM","M",37,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
11511,5,11,1986,1,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
11591,6,5,1986,1,"DM","M",37,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
11692,7,4,1986,1,"DM","M",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
11802,8,10,1986,1,"DM","M",37,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
11876,9,7,1986,1,"DM","M",37,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
11951,10,5,1986,1,"DM","M",37,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
12029,11,16,1986,1,"DM","M",34,33,"Dipodomys","merriami","Rodent","Spectab exclosure"
12030,11,16,1986,1,"DM","M",34,31,"Dipodomys","merriami","Rodent","Spectab exclosure"
12037,11,16,1986,1,"DM","M",36,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
12043,11,16,1986,1,"DM","M",33,32,"Dipodomys","merriami","Rodent","Spectab exclosure"
12055,11,16,1986,1,"DM","M",37,53,"Dipodomys","merriami","Rodent","Spectab exclosure"
12132,12,15,1986,1,"DM","M",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
12143,12,15,1986,1,"DM","M",34,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
12166,12,15,1986,1,"DM","M",36,58,"Dipodomys","merriami","Rodent","Spectab exclosure"
12276,2,1,1987,1,"DM","M",34,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
12279,2,1,1987,1,"DM","M",35,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
12307,2,1,1987,1,"DM","M",39,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
12398,3,2,1987,1,"DM","M",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
12434,3,2,1987,1,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
12449,3,2,1987,1,"DM","M",37,55,"Dipodomys","merriami","Rodent","Spectab exclosure"
12534,4,6,1987,1,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
12569,4,6,1987,1,"DM","M",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
12595,4,6,1987,1,"DM","M",35,53,"Dipodomys","merriami","Rodent","Spectab exclosure"
12671,4,26,1987,1,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
12698,4,26,1987,1,"DM","M",35,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
12733,4,26,1987,1,"DM","M",37,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
12750,5,28,1987,1,"DM","M",34,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
12767,5,28,1987,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
12883,5,28,1987,1,"DM","M",38,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
12976,7,1,1987,1,"DM","M",36,26,"Dipodomys","merriami","Rodent","Spectab exclosure"
13009,7,1,1987,1,"DM","M",35,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
13023,7,1,1987,1,"DM","M",38,55,"Dipodomys","merriami","Rodent","Spectab exclosure"
13284,8,26,1987,1,"DM","M",36,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
13295,8,26,1987,1,"DM","M",36,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
13301,8,26,1987,1,"DM","M",35,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
13324,8,26,1987,1,"DM","M",38,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
13427,9,27,1987,1,"DM","M",38,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
13441,9,27,1987,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
13452,9,27,1987,1,"DM","M",36,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
13480,9,27,1987,1,"DM","M",37,53,"Dipodomys","merriami","Rodent","Spectab exclosure"
13578,10,25,1987,1,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
13596,10,25,1987,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
13609,10,25,1987,1,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
13640,10,25,1987,1,"DM","M",32,53,"Dipodomys","merriami","Rodent","Spectab exclosure"
13752,11,22,1987,1,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
13767,11,22,1987,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
13777,11,22,1987,1,"DM","M",36,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
13807,11,22,1987,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
13838,11,22,1987,1,"DM","M",37,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
13932,1,24,1988,1,"DM","M",34,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
13948,1,24,1988,1,"DM","M",35,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
13951,1,24,1988,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
14050,2,21,1988,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
14065,2,21,1988,1,"DM","M",36,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
14219,3,20,1988,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
14252,3,20,1988,1,"DM","M",36,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
14405,4,19,1988,1,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
14425,4,19,1988,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
14435,4,19,1988,1,"DM","M",38,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
14455,5,14,1988,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
14464,5,14,1988,1,"DM","M",36,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
14474,5,14,1988,1,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
14553,6,11,1988,1,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
14576,6,11,1988,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
14669,7,14,1988,1,"DM","M",35,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
14682,7,14,1988,1,"DM","M",37,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
14688,7,14,1988,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
14765,8,9,1988,1,"DM","M",37,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
14779,8,9,1988,1,"DM","M",40,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
14854,9,11,1988,1,"DM","M",36,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
14860,9,11,1988,1,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
14869,9,11,1988,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
14949,10,8,1988,1,"DM","M",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
14962,10,8,1988,1,"DM","M",36,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
15063,11,5,1988,1,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
15166,12,13,1988,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
15206,12,13,1988,1,"DM","M",35,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
15209,12,13,1988,1,"DM","M",34,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
15214,12,13,1988,1,"DM","M",36,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
15313,1,10,1989,1,"DM","M",35,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
15345,1,10,1989,1,"DM","M",36,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
15348,1,10,1989,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
15519,2,4,1989,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
15529,2,4,1989,1,"DM","M",39,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
15553,2,4,1989,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
15727,3,12,1989,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
15993,5,9,1989,1,"DM","M",38,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
16113,6,3,1989,1,"DM","M",38,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
16234,7,3,1989,1,"DM","M",37,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
16343,7,29,1989,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
16442,9,3,1989,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
16565,10,8,1989,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
16648,11,4,1989,1,"DM","M",38,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
16755,12,4,1989,1,"DM","M",37,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
16994,1,29,1990,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
17039,1,29,1990,1,"DM","M",38,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
17121,2,24,1990,1,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
17144,2,24,1990,1,"DM","M",38,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
17264,3,29,1990,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
17379,4,24,1990,1,"DM","M",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
17388,4,24,1990,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
17402,4,24,1990,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
17489,5,23,1990,1,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
17604,6,21,1990,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
17656,7,21,1990,1,"DM","M",35,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
17664,7,21,1990,1,"DM","M",38,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
17666,7,21,1990,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
17748,8,16,1990,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
17767,8,16,1990,1,"DM","M",37,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
17891,10,15,1990,1,"DM","M",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
17892,10,15,1990,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
17907,10,15,1990,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
17975,11,10,1990,1,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
17989,11,10,1990,1,"DM","M",37,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
18013,11,10,1990,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
18076,12,15,1990,1,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
18078,12,15,1990,1,"DM","M",37,48,"Dipodomys","merriami","Rodent","Spectab exclosure"
18116,12,15,1990,1,"DM","M",37,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
18196,1,11,1991,1,"DM","M",37,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
18317,2,16,1991,1,"DM","M",35,36,"Dipodomys","merriami","Rodent","Spectab exclosure"
18320,2,16,1991,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
18325,2,16,1991,1,"DM","M",36,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
18335,2,16,1991,1,"DM","M",37,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
18370,2,16,1991,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
18444,3,13,1991,1,"DM","M",37,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
18453,3,13,1991,1,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
18473,3,13,1991,1,"DM","M",37,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
18600,4,21,1991,1,"DM","M",36,41,"Dipodomys","merriami","Rodent","Spectab exclosure"
18615,4,21,1991,1,"DM","M",36,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
18661,5,13,1991,1,"DM","M",37,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
18741,6,13,1991,1,"DM","M",30,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
18825,7,12,1991,1,"DM","M",35,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
19123,10,10,1991,1,"DM","M",34,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
19214,11,13,1991,1,"DM","M",36,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
19216,11,13,1991,1,"DM","M",36,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
19390,12,7,1991,1,"DM","M",36,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
19416,12,7,1991,1,"DM","M",36,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
19443,12,7,1991,1,"DM","M",37,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
19541,1,8,1992,1,"DM","M",37,53,"Dipodomys","merriami","Rodent","Spectab exclosure"
19564,1,8,1992,1,"DM","M",37,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
19656,2,6,1992,1,"DM","M",36,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
19663,2,6,1992,1,"DM","M",37,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
19781,3,7,1992,1,"DM","M",35,53,"Dipodomys","merriami","Rodent","Spectab exclosure"
19876,4,4,1992,1,"DM","M",37,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
19883,4,4,1992,1,"DM","M",37,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
20016,5,30,1992,1,"DM","M",36,43,"Dipodomys","merriami","Rodent","Spectab exclosure"
20017,5,30,1992,1,"DM","M",35,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
20180,7,30,1992,1,"DM","M",36,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
20342,9,26,1992,1,"DM","M",36,58,"Dipodomys","merriami","Rodent","Spectab exclosure"
20691,3,17,1993,1,"DM","M",34,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
20694,3,17,1993,1,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
20701,3,17,1993,1,"DM","M",34,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
20716,3,17,1993,1,"DM","M",36,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
20896,6,18,1993,1,"DM","M",36,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
21095,9,16,1993,1,"DM","M",33,35,"Dipodomys","merriami","Rodent","Spectab exclosure"
21171,10,15,1993,1,"DM","M",36,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
21214,11,13,1993,1,"DM","M",35,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
21237,11,13,1993,1,"DM","M",38,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
21326,2,1,1994,1,"DM","M",35,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
21338,2,1,1994,1,"DM","M",39,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
21506,4,10,1994,1,"DM","M",38,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
21511,4,10,1994,1,"DM","M",36,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
21514,4,10,1994,1,"DM","M",38,49,"Dipodomys","merriami","Rodent","Spectab exclosure"
