"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
16071,5,11,1989,14,"DM","M",36,29,"Dipodomys","merriami","Rodent","Control"
16075,5,11,1989,14,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
16162,6,4,1989,14,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
16190,6,4,1989,14,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
16204,6,4,1989,14,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
16378,7,30,1989,14,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
16390,7,30,1989,14,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
16395,7,30,1989,14,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
16406,7,30,1989,14,"DM","M",39,50,"Dipodomys","merriami","Rodent","Control"
16465,9,4,1989,14,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
16474,9,4,1989,14,"DM","M",33,46,"Dipodomys","merriami","Rodent","Control"
16549,10,8,1989,14,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
16577,10,8,1989,14,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
16663,11,5,1989,14,"DM","M",36,41,"Dipodomys","merriami","Rodent","Control"
16667,11,5,1989,14,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
16697,11,5,1989,14,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
16698,11,5,1989,14,"DM","M",35,43,"Dipodomys","merriami","Rodent","Control"
16813,12,5,1989,14,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
16834,12,5,1989,14,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
16947,1,7,1990,14,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
17065,1,30,1990,14,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
17095,1,30,1990,14,"DM","M",37,30,"Dipodomys","merriami","Rodent","Control"
17200,2,25,1990,14,"DM","M",36,54,"Dipodomys","merriami","Rodent","Control"
17220,2,25,1990,14,"DM","M",36,37,"Dipodomys","merriami","Rodent","Control"
17227,2,25,1990,14,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
17301,3,30,1990,14,"DM","M",36,41,"Dipodomys","merriami","Rodent","Control"
17308,3,30,1990,14,"DM","M",34,43,"Dipodomys","merriami","Rodent","Control"
17451,4,26,1990,14,"DM","M",35,24,"Dipodomys","merriami","Rodent","Control"
17470,4,26,1990,14,"DM","M",35,26,"Dipodomys","merriami","Rodent","Control"
17564,5,25,1990,14,"DM","M",35,30,"Dipodomys","merriami","Rodent","Control"
17565,5,25,1990,14,"DM","M",34,44,"Dipodomys","merriami","Rodent","Control"
17569,5,25,1990,14,"DM","M",36,31,"Dipodomys","merriami","Rodent","Control"
17618,6,22,1990,14,"DM","M",34,18,"Dipodomys","merriami","Rodent","Control"
17643,6,22,1990,14,"DM","M",36,33,"Dipodomys","merriami","Rodent","Control"
17711,7,22,1990,14,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
17717,7,22,1990,14,"DM","M",34,46,"Dipodomys","merriami","Rodent","Control"
17783,8,17,1990,14,"DM","M",35,27,"Dipodomys","merriami","Rodent","Control"
17805,8,17,1990,14,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
17956,10,17,1990,14,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
17959,10,17,1990,14,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
17961,10,17,1990,14,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
17963,10,17,1990,14,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
17966,10,17,1990,14,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
18020,11,11,1990,14,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
18032,11,11,1990,14,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
18052,11,11,1990,14,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
18064,11,11,1990,14,"DM","M",36,54,"Dipodomys","merriami","Rodent","Control"
18130,12,16,1990,14,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
18134,12,16,1990,14,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
18136,12,16,1990,14,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
18160,12,16,1990,14,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
18177,12,16,1990,14,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
18255,1,12,1991,14,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
18264,1,12,1991,14,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
18299,1,12,1991,14,"DM","M",34,46,"Dipodomys","merriami","Rodent","Control"
18392,2,17,1991,14,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
18396,2,17,1991,14,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
18414,2,17,1991,14,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
18416,2,17,1991,14,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
18419,2,17,1991,14,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
18517,3,14,1991,14,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
18518,3,14,1991,14,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
18531,3,14,1991,14,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
18532,3,14,1991,14,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
18617,4,21,1991,14,"DM","M",35,49,"Dipodomys","merriami","Rodent","Control"
18643,4,21,1991,14,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
18696,5,14,1991,14,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
18704,5,14,1991,14,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
18858,7,13,1991,14,"DM","M",35,32,"Dipodomys","merriami","Rodent","Control"
18889,7,13,1991,14,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
18996,8,8,1991,14,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
19084,9,11,1991,14,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
19089,9,11,1991,14,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
19158,10,11,1991,14,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
19190,10,11,1991,14,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
19320,11,15,1991,14,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
19345,11,15,1991,14,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
19364,11,15,1991,14,"DM","M",35,42,"Dipodomys","merriami","Rodent","Control"
19501,12,8,1991,14,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
19529,12,8,1991,14,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
19599,1,9,1992,14,"DM","M",36,41,"Dipodomys","merriami","Rodent","Control"
19610,1,9,1992,14,"DM","M",32,49,"Dipodomys","merriami","Rodent","Control"
19737,2,8,1992,14,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
19828,3,8,1992,14,"DM","M",39,44,"Dipodomys","merriami","Rodent","Control"
19846,3,8,1992,14,"DM","M",35,51,"Dipodomys","merriami","Rodent","Control"
19910,4,5,1992,14,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
19912,4,5,1992,14,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
19974,5,3,1992,14,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
20000,5,3,1992,14,"DM","M",35,52,"Dipodomys","merriami","Rodent","Control"
20075,5,31,1992,14,"DM","M",34,30,"Dipodomys","merriami","Rodent","Control"
20135,7,4,1992,14,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
20148,7,4,1992,14,"DM","M",34,35,"Dipodomys","merriami","Rodent","Control"
20233,7,31,1992,14,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
20297,8,30,1992,14,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
